instance,timepoint,MCD_GetBoxDone-value,GetBox_signal-value,Conveyor_Speed_AnyAbnormalFlag,Gripper_Z_Speed_CombinedAnomalyFlag,RotatePosition_CombinedAnomalyFlag,label
32,1090,0.0,0.0,0,1,0,3
32,1091,0.0,0.0,0,1,0,3
32,1092,0.0,0.0,0,1,0,3
32,1093,0.0,0.0,0,1,0,3
32,1094,0.0,0.0,0,1,0,3
32,1095,0.0,0.0,0,1,0,3
32,1096,0.0,0.0,0,1,0,3
32,1097,0.0,0.0,0,1,0,3
32,1098,0.0,0.0,0,1,0,3
32,1099,0.0,0.0,0,1,0,3
32,1100,0.0,0.0,0,1,0,3
32,1101,0.0,0.0,0,1,0,3
32,1102,0.0,0.0,0,1,0,3
32,1103,0.0,0.0,0,1,0,3
32,1104,0.0,0.0,0,1,0,3
32,1105,0.0,0.0,0,1,0,3
32,1106,0.0,0.0,0,1,0,3
32,1107,0.0,0.0,0,1,0,3
32,1108,0.0,0.0,0,1,0,3
32,1109,0.0,0.0,0,1,0,3
32,1110,0.0,0.0,0,1,0,3
32,1111,0.0,0.0,0,1,0,3
32,1112,0.0,0.0,0,1,0,3
32,1113,0.0,0.0,0,1,0,3
32,1114,0.0,0.0,0,1,0,3
32,1115,0.0,0.0,0,1,0,3
32,1116,0.0,0.0,0,1,0,3
32,1117,0.0,0.0,0,1,0,3
32,1118,0.0,0.0,0,1,0,3
32,1119,0.0,0.0,0,1,0,3
32,1120,0.0,0.0,0,1,0,3
32,1121,0.0,0.0,0,1,0,3
32,1122,0.0,0.0,0,1,0,3
32,1123,0.0,0.0,0,1,0,3
32,1124,0.0,0.0,0,1,0,3
32,1125,0.0,0.0,0,1,0,3
32,1126,0.0,0.0,0,1,0,3
32,1127,0.0,0.0,0,1,0,3
32,1128,0.0,0.0,0,1,0,3
32,1129,0.0,0.0,0,1,0,3
32,1130,0.0,0.0,0,1,0,3
32,1131,0.0,0.0,0,1,0,3
32,1132,0.0,0.0,0,1,0,3
32,1133,0.0,0.0,0,1,0,3
32,1134,0.0,0.0,0,1,0,3
32,1135,0.0,0.0,0,1,0,3
32,1136,0.0,0.0,0,1,0,3
32,1137,0.0,0.0,0,1,0,3
32,1138,0.0,0.0,0,1,0,3
32,1139,0.0,0.0,0,1,0,3
32,1140,0.0,0.0,0,1,0,3
32,1141,0.0,0.0,0,1,0,3
32,1142,0.0,0.0,0,1,0,3
32,1143,0.0,0.0,0,1,0,3
32,1144,0.0,0.0,0,1,0,3
32,1145,0.0,0.0,0,1,0,3
32,1146,0.0,0.0,0,1,0,3
32,1147,0.0,0.0,0,1,0,3
32,1148,0.0,0.0,0,1,0,3
32,1149,0.0,0.0,0,1,0,3
32,1150,0.0,0.0,0,1,0,3
32,1151,0.0,0.0,0,1,0,3
32,1152,0.0,0.0,0,1,0,3
32,1153,0.0,0.0,0,1,0,3
32,1154,0.0,0.0,0,1,0,3
32,1155,0.0,0.0,0,1,0,3
32,1156,0.0,0.0,0,1,0,3
32,1157,0.0,0.0,0,1,0,3
32,1158,0.0,0.0,0,1,0,3
32,1159,0.0,0.0,0,1,0,3
32,1160,0.0,0.0,0,1,0,3
32,1161,0.0,0.0,0,1,0,3
32,1162,0.0,0.0,0,1,0,3
32,1163,0.0,0.0,0,1,0,3
32,1164,0.0,0.0,0,1,0,3
32,1165,0.0,0.0,0,1,0,3
32,1166,0.0,0.0,0,1,0,3
32,1167,0.0,0.0,0,1,0,3
32,1168,0.0,0.0,0,1,0,3
32,1169,0.0,0.0,0,1,0,3
32,1170,0.0,0.0,0,1,0,3
32,1171,0.0,0.0,0,1,0,3
32,1172,0.0,0.0,0,1,0,3
32,1173,0.0,0.0,0,1,0,3
32,1174,0.0,0.0,0,1,0,3
32,1175,0.0,0.0,0,1,0,3
32,1176,0.0,0.0,0,1,0,3
32,1177,0.0,0.0,0,1,0,3
32,1178,0.0,0.0,0,1,0,3
32,1179,0.0,0.0,0,1,0,3
32,1180,0.0,0.0,0,1,0,3
32,1181,0.0,0.0,0,1,0,3
32,1182,0.0,0.0,0,1,0,3
32,1183,0.0,0.0,0,1,0,3
32,1184,0.0,0.0,0,1,0,3
32,1185,0.0,0.0,0,1,0,3
32,1186,0.0,0.0,0,1,0,3
32,1187,0.0,0.0,0,1,0,3
32,1188,0.0,0.0,0,1,0,3
32,1189,0.0,0.0,0,1,0,3
32,1190,0.0,0.0,0,1,0,3
32,1191,0.0,0.0,0,1,0,3
32,1192,0.0,0.0,0,1,0,3
32,1193,0.0,0.0,0,1,0,3
32,1194,0.0,0.0,0,1,0,3
32,1195,0.0,0.0,0,1,0,3
32,1196,0.0,0.0,0,1,0,3
32,1197,0.0,0.0,0,1,0,3
32,1198,0.0,0.0,0,1,0,3
32,1199,0.0,0.0,0,1,0,3
32,1200,0.0,0.0,0,1,0,3
32,1201,0.0,0.0,0,1,0,3
32,1202,0.0,0.0,0,1,0,3
32,1203,0.0,0.0,0,1,0,3
32,1204,0.0,0.0,0,1,0,3
32,1205,0.0,0.0,0,1,0,3
32,1206,0.0,0.0,0,1,0,3
32,1207,0.0,0.0,0,1,0,3
32,1208,0.0,0.0,0,1,0,3
32,1209,0.0,0.0,0,1,0,3
32,1210,0.0,0.0,0,1,0,3
32,1211,0.0,0.0,0,1,0,3
32,1212,0.0,0.0,0,1,0,3
32,1213,0.0,0.0,0,1,0,3
32,1214,0.0,0.0,0,1,0,3
32,1215,0.0,0.0,0,1,0,3
32,1216,0.0,0.0,0,1,0,3
32,1217,0.0,0.0,0,1,0,3
32,1218,0.0,0.0,0,1,0,3
32,1219,0.0,0.0,0,1,0,3
32,1220,0.0,0.0,0,1,0,3
32,1221,0.0,0.0,0,1,0,3
32,1222,0.0,0.0,0,1,0,3
32,1223,0.0,0.0,0,1,0,3
32,1224,0.0,0.0,0,1,0,3
32,1225,0.0,0.0,0,1,0,3
32,1226,0.0,0.0,0,1,0,3
32,1227,0.0,0.0,0,1,0,3
32,1228,0.0,0.0,0,1,0,3
32,1229,0.0,0.0,0,1,0,3
32,1230,0.0,0.0,0,1,0,3
32,1231,0.0,0.0,0,1,0,3
32,1232,0.0,0.0,0,1,0,3
32,1233,0.0,0.0,0,1,0,3
32,1234,0.0,0.0,0,1,0,3
32,1235,0.0,0.0,0,1,0,3
32,1236,0.0,0.0,0,1,0,3
32,1237,0.0,0.0,0,1,0,3
32,1238,0.0,0.0,0,1,0,3
32,1239,0.0,0.0,0,1,0,3
32,1240,0.0,0.0,0,1,0,3
32,1241,0.0,0.0,0,1,0,3
32,1242,0.0,0.0,0,1,0,3
32,1243,0.0,0.0,0,1,0,3
32,1244,0.0,0.0,0,1,0,3
32,1245,0.0,0.0,0,1,0,3
32,1246,0.0,0.0,0,1,0,3
32,1247,0.0,0.0,0,1,0,3
32,1248,0.0,0.0,0,1,0,3
32,1249,0.0,0.0,0,1,0,3
32,1250,0.0,0.0,0,1,0,3
32,1251,0.0,0.0,0,1,0,3
32,1252,0.0,0.0,0,1,0,3
32,1253,0.0,0.0,0,1,0,3
32,1254,0.0,0.0,0,1,0,3
32,1255,0.0,0.0,0,1,0,3
32,1256,0.0,0.0,0,1,0,3
32,1257,0.0,0.0,0,1,0,3
32,1258,0.0,0.0,0,1,0,3
32,1259,0.0,0.0,0,1,0,3
32,1260,0.0,0.0,0,1,0,3
32,1261,0.0,0.0,0,1,0,3
32,1262,0.0,0.0,0,1,0,3
32,1263,0.0,0.0,0,1,0,3
32,1264,0.0,0.0,0,1,0,3
32,1265,0.0,0.0,0,1,0,3
32,1266,0.0,0.0,0,1,0,3
32,1267,0.0,0.0,0,1,0,3
32,1268,0.0,0.0,0,1,0,3
32,1269,0.0,0.0,0,1,0,3
32,1270,0.0,0.0,0,1,0,3
32,1271,0.0,0.0,0,1,0,3
32,1272,0.0,0.0,0,1,0,3
32,1273,0.0,0.0,0,1,0,3
32,1274,0.0,0.0,0,1,0,3
32,1275,0.0,0.0,0,1,0,3
32,1276,0.0,0.0,0,1,0,3
32,1277,0.0,0.0,0,1,0,3
32,1278,0.0,0.0,0,1,0,3
32,1279,0.0,0.0,0,1,0,3
32,1280,0.0,0.0,0,1,0,3
32,1281,0.0,0.0,0,1,0,3
32,1282,0.0,0.0,0,1,0,3
32,1283,0.0,0.0,0,1,0,3
32,1284,0.0,0.0,0,1,0,3
32,1285,0.0,0.0,0,1,0,3
32,1286,0.0,0.0,0,1,0,3
32,1287,0.0,0.0,0,1,0,3
32,1288,0.0,0.0,0,1,0,3
32,1289,0.0,0.0,0,1,0,3
32,1290,0.0,0.0,0,1,0,3
32,1291,0.0,0.0,0,1,0,3
32,1292,0.0,0.0,0,1,0,3
32,1293,0.0,0.0,0,1,0,3
32,1294,0.0,0.0,0,1,0,3
32,1295,0.0,0.0,0,1,0,3
32,1296,0.0,0.0,0,1,0,3
32,1297,0.0,0.0,0,1,0,3
32,1298,0.0,0.0,0,1,0,3
32,1299,0.0,0.0,0,1,0,3
32,1300,0.0,0.0,0,1,0,3
32,1301,0.0,0.0,0,1,0,3
32,1302,0.0,0.0,0,1,0,3
32,1303,0.0,0.0,0,1,0,3
32,1304,0.0,0.0,0,1,0,3
32,1305,0.0,0.0,0,1,0,3
32,1306,0.0,0.0,0,1,0,3
32,1307,0.0,0.0,0,1,0,3
32,1308,0.0,0.0,0,1,0,3
32,1309,0.0,0.0,0,1,0,3
32,1310,0.0,0.0,0,1,0,3
32,1311,0.0,0.0,0,1,0,3
32,1312,0.0,0.0,0,1,0,3
32,1313,0.0,0.0,0,1,0,3
32,1314,0.0,0.0,0,1,0,3
32,1315,0.0,0.0,0,1,0,3
32,1316,0.0,0.0,0,1,0,3
32,1317,0.0,0.0,0,1,0,3
32,1318,0.0,0.0,0,1,0,3
32,1319,0.0,0.0,0,1,0,3
32,1320,0.0,0.0,0,1,0,3
32,1321,0.0,0.0,0,1,0,3
32,1322,0.0,0.0,0,1,0,3
32,1323,0.0,0.0,0,1,0,3
32,1324,0.0,0.0,0,1,0,3
32,1325,0.0,0.0,0,1,0,3
32,1326,0.0,0.0,0,1,0,3
32,1327,0.0,0.0,0,1,0,3
32,1328,0.0,0.0,0,1,0,3
32,1329,0.0,0.0,0,1,0,3
32,1330,0.0,0.0,0,1,0,3
32,1331,0.0,0.0,0,1,0,3
32,1332,0.0,0.0,0,1,0,3
32,1333,0.0,0.0,0,1,0,3
32,1334,0.0,0.0,0,1,0,3
32,1335,0.0,0.0,0,1,0,3
32,1336,0.0,0.0,0,1,0,3
32,1337,0.0,0.0,0,1,0,3
32,1338,0.0,0.0,0,1,0,3
32,1339,0.0,0.0,0,1,0,3
32,1340,0.0,0.0,0,1,0,3
32,1341,0.0,0.0,0,1,0,3
32,1342,0.0,0.0,0,1,0,3
32,1343,0.0,0.0,0,1,0,3
32,1344,0.0,0.0,0,1,0,3
32,1345,0.0,0.0,0,1,0,3
32,1346,0.0,0.0,0,1,0,3
32,1347,0.0,0.0,0,1,0,3
32,1348,0.0,0.0,0,1,0,3
32,1349,0.0,0.0,0,1,0,3
32,1350,0.0,0.0,0,1,0,3
32,1351,0.0,0.0,0,1,0,3
32,1352,0.0,0.0,0,1,0,3
32,1353,0.0,0.0,0,1,0,3
32,1354,0.0,0.0,0,1,0,3
32,1355,0.0,0.0,0,1,0,3
32,1356,0.0,0.0,0,1,0,3
32,1357,0.0,0.0,0,1,0,3
32,1358,0.0,0.0,0,1,0,3
32,1359,0.0,0.0,0,1,0,3
32,1360,0.0,0.0,0,1,0,3
32,1361,0.0,0.0,0,1,0,3
32,1362,0.0,0.0,0,1,0,3
32,1363,0.0,0.0,0,1,0,3
32,1364,0.0,0.0,0,1,0,3
32,1365,0.0,0.0,0,1,0,3
32,1366,0.0,0.0,0,1,0,3
32,1367,0.0,0.0,0,1,0,3
32,1368,0.0,0.0,0,1,0,3
32,1369,0.0,0.0,0,1,0,3
32,1370,0.0,0.0,0,1,0,3
32,1371,0.0,0.0,0,1,0,3
32,1372,0.0,0.0,0,1,0,3
32,1373,0.0,0.0,0,1,0,3
32,1374,0.0,0.0,0,1,0,3
32,1375,0.0,0.0,0,1,0,3
32,1376,0.0,0.0,0,1,0,3
32,1377,0.0,0.0,0,1,0,3
32,1378,0.0,0.0,0,1,0,3
32,1379,0.0,0.0,0,1,0,3
32,1380,0.0,0.0,0,1,0,3
32,1381,0.0,0.0,0,1,0,3
32,1382,0.0,0.0,0,1,0,3
32,1383,0.0,0.0,0,1,0,3
32,1384,0.0,0.0,0,1,0,3
32,1385,0.0,0.0,0,1,0,3
32,1386,0.0,0.0,0,1,0,3
32,1387,0.0,0.0,0,1,0,3
32,1388,0.0,0.0,0,1,0,3
32,1389,0.0,0.0,0,1,0,3
32,1390,0.0,0.0,0,1,0,3
32,1391,0.0,0.0,0,1,0,3
32,1392,0.0,0.0,0,1,0,3
32,1393,0.0,0.0,0,1,0,3
32,1394,0.0,0.0,0,1,0,3
32,1395,0.0,0.0,0,1,0,3
32,1396,0.0,0.0,0,1,0,3
32,1397,0.0,0.0,0,1,0,3
32,1398,0.0,0.0,0,1,0,3
32,1399,0.0,0.0,0,1,0,3
32,1400,0.0,0.0,0,1,0,3
32,1401,0.0,0.0,0,1,0,3
32,1402,0.0,0.0,0,1,0,3
32,1403,0.0,0.0,0,1,0,3
32,1404,0.0,0.0,0,1,0,3
32,1405,0.0,0.0,0,1,0,3
32,1406,0.0,0.0,0,1,0,3
32,1407,0.0,0.0,0,1,0,3
32,1408,0.0,0.0,0,1,0,3
32,1409,0.0,0.0,0,1,0,3
32,1410,0.0,0.0,0,1,0,3
32,1411,0.0,0.0,0,1,0,3
32,1412,0.0,0.0,0,1,0,3
32,1413,0.0,0.0,0,1,0,3
32,1414,0.0,0.0,0,1,0,3
32,1415,0.0,0.0,0,1,0,3
32,1416,0.0,0.0,0,1,0,3
32,1417,0.0,0.0,0,1,0,3
32,1418,0.0,0.0,0,1,0,3
32,1419,0.0,0.0,0,1,0,3
32,1420,0.0,0.0,0,1,0,3
32,1421,0.0,0.0,0,1,0,3
32,1422,0.0,0.0,0,1,0,3
32,1423,0.0,0.0,0,1,0,3
32,1424,0.0,0.0,0,1,0,3
32,1425,0.0,0.0,0,1,0,3
32,1426,0.0,0.0,0,1,0,3
32,1427,0.0,0.0,0,1,0,3
32,1428,0.0,0.0,0,1,0,3
32,1429,0.0,0.0,0,1,0,3
32,1430,0.0,0.0,0,1,0,3
32,1431,0.0,0.0,0,1,0,3
32,1432,0.0,0.0,0,1,0,3
32,1433,0.0,0.0,0,1,0,3
32,1434,0.0,0.0,0,1,0,3
32,1435,0.0,0.0,0,1,0,3
32,1436,0.0,0.0,0,1,0,3
32,1437,0.0,0.0,0,1,0,3
32,1438,0.0,0.0,0,1,0,3
32,1439,0.0,0.0,0,1,0,3
32,1440,0.0,0.0,0,1,0,3
32,1441,0.0,0.0,0,1,0,3
32,1442,0.0,0.0,0,1,0,3
32,1443,0.0,0.0,0,1,0,3
32,1444,0.0,0.0,0,1,0,3
32,1445,0.0,0.0,0,1,0,3
32,1446,0.0,0.0,0,1,0,3
32,1447,0.0,0.0,0,1,0,3
32,1448,0.0,0.0,0,1,0,3
32,1449,0.0,0.0,0,1,0,3
32,1450,0.0,0.0,0,1,0,3
32,1451,0.0,0.0,0,1,0,3
32,1452,0.0,0.0,0,1,0,3
32,1453,0.0,0.0,0,1,0,3
32,1454,0.0,0.0,0,1,0,3
32,1455,0.0,0.0,0,1,0,3
32,1456,0.0,0.0,0,1,0,3
32,1457,0.0,0.0,0,1,0,3
32,1458,0.0,0.0,0,1,0,3
32,1459,0.0,0.0,0,1,0,3
32,1460,0.0,0.0,0,1,0,3
32,1461,0.0,0.0,0,1,0,3
32,1462,0.0,0.0,0,1,0,3
32,1463,0.0,0.0,0,1,0,3
32,1464,0.0,0.0,0,1,0,3
32,1465,0.0,0.0,0,1,0,3
32,1466,0.0,0.0,0,1,0,3
32,1467,0.0,0.0,0,1,0,3
32,1468,0.0,0.0,0,1,0,3
32,1469,0.0,0.0,0,1,0,3
32,1470,0.0,0.0,0,1,0,3
32,1471,0.0,0.0,0,1,0,3
32,1472,0.0,0.0,0,1,0,3
32,1473,0.0,0.0,0,1,0,3
32,1474,0.0,0.0,0,1,0,3
32,1475,0.0,0.0,0,1,0,3
32,1476,0.0,0.0,0,1,0,3
32,1477,0.0,0.0,0,1,0,3
32,1478,0.0,0.0,0,1,0,3
32,1479,0.0,0.0,0,1,0,3
32,1480,0.0,0.0,0,1,0,3
32,1481,0.0,0.0,0,1,0,3
32,1482,0.0,0.0,0,1,0,3
32,1483,0.0,0.0,0,1,0,3
32,1484,0.0,0.0,0,1,0,3
32,1485,0.0,0.0,0,1,0,3
32,1486,0.0,0.0,0,1,0,3
32,1487,0.0,0.0,0,1,0,3
32,1488,0.0,0.0,0,1,0,3
32,1489,0.0,0.0,0,1,0,3
32,1490,0.0,0.0,0,1,0,3
32,1491,0.0,0.0,0,1,0,3
32,1492,0.0,0.0,0,1,0,3
32,1493,0.0,0.0,0,1,0,3
32,1494,0.0,0.0,0,1,0,3
32,1495,0.0,0.0,0,1,0,3
32,1496,0.0,0.0,0,1,0,3
32,1497,0.0,0.0,0,1,0,3
32,1498,0.0,0.0,0,1,0,3
32,1499,0.0,0.0,0,1,0,3
32,1500,0.0,0.0,0,1,0,3
32,1501,0.0,0.0,0,1,0,3
32,1502,0.0,0.0,0,1,0,3
32,1503,0.0,0.0,0,1,0,3
32,1504,0.0,0.0,0,1,0,3
32,1505,0.0,0.0,0,1,0,3
32,1506,0.0,0.0,0,1,0,3
32,1507,0.0,0.0,0,1,0,3
32,1508,0.0,0.0,0,1,0,3
32,1509,0.0,0.0,0,1,0,3
32,1510,0.0,0.0,0,1,0,3
32,1511,0.0,0.0,0,1,0,3
32,1512,0.0,0.0,0,1,0,3
32,1513,0.0,0.0,0,1,0,3
32,1514,0.0,0.0,0,1,0,3
32,1515,0.0,0.0,0,1,0,3
32,1516,0.0,0.0,0,1,0,3
32,1517,0.0,0.0,0,1,0,3
32,1518,0.0,0.0,0,1,0,3
32,1519,0.0,0.0,0,1,0,3
32,1520,0.0,0.0,0,1,0,3
32,1521,0.0,0.0,0,1,0,3
32,1522,0.0,0.0,0,1,0,3
32,1523,0.0,0.0,0,1,0,3
32,1524,0.0,0.0,0,1,0,3
32,1525,0.0,0.0,0,1,0,3
32,1526,0.0,0.0,0,1,0,3
32,1527,0.0,0.0,0,1,0,3
32,1528,0.0,0.0,0,1,0,3
32,1529,0.0,0.0,0,1,0,3
32,1530,0.0,0.0,0,1,0,3
32,1531,0.0,0.0,0,1,0,3
32,1532,0.0,0.0,0,1,0,3
32,1533,0.0,0.0,0,1,0,3
32,1534,0.0,0.0,0,1,0,3
32,1535,0.0,0.0,0,1,0,3
32,1536,0.0,0.0,0,1,0,3
32,1537,0.0,0.0,0,1,0,3
32,1538,0.0,0.0,0,1,0,3
32,1539,0.0,0.0,0,1,0,3
32,1540,0.0,0.0,0,1,0,3
32,1541,0.0,0.0,0,1,0,3
32,1542,0.0,0.0,0,1,0,3
32,1543,0.0,0.0,0,1,0,3
32,1544,0.0,0.0,0,1,0,3
32,1545,0.0,0.0,0,1,0,3
32,1546,0.0,0.0,0,1,0,3
32,1547,0.0,0.0,0,1,0,3
32,1548,0.0,0.0,0,1,0,3
32,1549,0.0,0.0,0,1,0,3
32,1550,0.0,0.0,0,1,0,3
32,1551,0.0,0.0,0,1,0,3
32,1552,0.0,0.0,0,1,0,3
32,1553,0.0,0.0,0,1,0,3
32,1554,0.0,0.0,0,1,0,3
32,1555,0.0,0.0,0,1,0,3
32,1556,0.0,0.0,0,1,0,3
32,1557,0.0,0.0,0,1,0,3
32,1558,0.0,0.0,0,1,0,3
32,1559,0.0,0.0,0,1,0,3
32,1560,0.0,0.0,0,1,0,3
32,1561,0.0,0.0,0,1,0,3
32,1562,0.0,0.0,0,1,0,3
32,1563,0.0,0.0,0,1,0,3
32,1564,0.0,0.0,0,1,0,3
32,1565,0.0,0.0,0,1,0,3
32,1566,0.0,0.0,0,1,0,3
32,1567,0.0,0.0,0,1,0,3
32,1568,0.0,0.0,0,1,0,3
32,1569,0.0,0.0,0,1,0,3
32,1570,0.0,0.0,0,1,0,3
32,1571,0.0,0.0,0,1,0,3
32,1572,0.0,0.0,0,1,0,3
32,1573,0.0,0.0,0,1,0,3
32,1574,0.0,0.0,0,1,0,3
32,1575,0.0,0.0,0,1,0,3
32,1576,0.0,0.0,0,1,0,3
32,1577,0.0,0.0,0,1,0,3
32,1578,0.0,0.0,0,1,0,3
32,1579,0.0,0.0,0,1,0,3
32,1580,0.0,0.0,0,1,0,3
32,1581,0.0,0.0,0,1,0,3
32,1582,0.0,0.0,0,1,0,3
32,1583,0.0,0.0,0,1,0,3
32,1584,0.0,0.0,0,1,0,3
32,1585,0.0,0.0,0,1,0,3
32,1586,0.0,0.0,0,1,0,3
32,1587,0.0,0.0,0,1,0,3
32,1588,0.0,0.0,0,1,0,3
32,1589,0.0,0.0,0,1,0,3
32,1590,0.0,0.0,0,1,0,3
32,1591,0.0,0.0,0,1,0,3
32,1592,0.0,0.0,0,1,0,3
32,1593,0.0,0.0,0,1,0,3
32,1594,0.0,0.0,0,1,0,3
32,1595,0.0,0.0,0,1,0,3
32,1596,0.0,0.0,0,1,0,3
32,1597,0.0,0.0,0,1,0,3
32,1598,0.0,0.0,0,1,0,3
32,1599,0.0,0.0,0,1,0,3
32,1600,0.0,0.0,0,1,0,3
32,1601,0.0,0.0,0,1,0,3
32,1602,0.0,0.0,0,1,0,3
32,1603,0.0,0.0,0,1,0,3
32,1604,0.0,0.0,0,1,0,3
32,1605,0.0,0.0,0,1,0,3
32,1606,0.0,0.0,0,1,0,3
32,1607,0.0,0.0,0,1,0,3
32,1608,0.0,0.0,0,1,0,3
32,1609,0.0,0.0,0,1,0,3
32,1610,0.0,0.0,0,1,0,3
32,1611,0.0,0.0,0,1,0,3
32,1612,0.0,0.0,0,1,0,3
32,1613,0.0,0.0,0,1,0,3
32,1614,0.0,0.0,0,1,0,3
32,1615,0.0,0.0,0,1,0,3
32,1616,0.0,0.0,0,1,0,3
32,1617,0.0,0.0,0,1,0,3
32,1618,0.0,0.0,0,1,0,3
32,1619,0.0,0.0,0,1,0,3
32,1620,0.0,0.0,0,1,0,3
32,1621,0.0,0.0,0,1,0,3
32,1622,0.0,0.0,0,1,0,3
32,1623,0.0,0.0,0,1,0,3
32,1624,0.0,0.0,0,1,0,3
32,1625,0.0,0.0,0,1,0,3
32,1626,0.0,0.0,0,1,0,3
32,1627,0.0,0.0,0,1,0,3
32,1628,0.0,0.0,0,1,0,3
32,1629,0.0,0.0,0,1,0,3
32,1630,0.0,0.0,0,1,0,3
32,1631,0.0,0.0,0,1,0,3
32,1632,0.0,0.0,0,1,0,3
32,1633,0.0,0.0,0,1,0,3
32,1634,0.0,0.0,0,1,0,3
32,1635,0.0,0.0,0,1,0,3
32,1636,0.0,0.0,0,1,0,3
32,1637,0.0,0.0,0,1,0,3
32,1638,0.0,0.0,0,1,0,3
32,1639,0.0,0.0,0,1,0,3
32,1640,0.0,0.0,0,1,0,3
32,1641,0.0,0.0,0,1,0,3
32,1642,0.0,0.0,0,1,0,3
32,1643,0.0,0.0,0,1,0,3
32,1644,0.0,0.0,0,1,0,3
32,1645,0.0,0.0,0,1,0,3
32,1646,0.0,0.0,0,1,0,3
32,1647,0.0,0.0,0,1,0,3
32,1648,0.0,0.0,0,1,0,3
32,1649,0.0,0.0,0,1,0,3
32,1650,0.0,0.0,0,1,0,3
32,1651,0.0,0.0,0,1,0,3
32,1652,0.0,0.0,0,1,0,3
32,1653,0.0,0.0,0,1,0,3
32,1654,0.0,0.0,0,1,0,3
32,1655,0.0,0.0,0,1,0,3
32,1656,0.0,0.0,0,1,0,3
32,1657,0.0,0.0,0,1,0,3
32,1658,0.0,0.0,0,1,0,3
32,1659,0.0,0.0,0,1,0,3
32,1660,0.0,0.0,0,1,0,3
32,1661,0.0,0.0,0,1,0,3
32,1662,0.0,0.0,0,1,0,3
32,1663,0.0,0.0,0,1,0,3
32,1664,0.0,0.0,0,1,0,3
32,1665,0.0,0.0,0,1,0,3
32,1666,0.0,0.0,0,1,0,3
32,1667,0.0,0.0,0,1,0,3
32,1668,0.0,0.0,0,1,0,3
32,1669,0.0,0.0,0,1,0,3
32,1670,0.0,0.0,0,1,0,3
32,1671,0.0,0.0,0,1,0,3
32,1672,0.0,0.0,0,1,0,3
32,1673,0.0,0.0,0,1,0,3
32,1674,0.0,0.0,0,1,0,3
32,1675,0.0,0.0,0,1,0,3
32,1676,0.0,0.0,0,1,0,3
32,1677,0.0,0.0,0,1,0,3
32,1678,0.0,0.0,0,1,0,3
32,1679,0.0,0.0,0,1,0,3
32,1680,0.0,0.0,0,1,0,3
32,1681,0.0,0.0,0,1,0,3
32,1682,0.0,0.0,0,1,0,3
32,1683,0.0,0.0,0,1,0,3
32,1684,0.0,0.0,0,1,0,3
32,1685,0.0,0.0,0,1,0,3
32,1686,0.0,0.0,0,1,0,3
32,1687,0.0,0.0,0,1,0,3
32,1688,0.0,0.0,0,1,0,3
32,1689,0.0,0.0,0,1,0,3
32,1690,0.0,0.0,0,1,0,3
32,1691,0.0,0.0,0,1,0,3
32,1692,0.0,0.0,0,1,0,3
32,1693,0.0,0.0,0,1,0,3
32,1694,0.0,0.0,0,1,0,3
32,1695,0.0,0.0,0,1,0,3
32,1696,0.0,0.0,0,1,0,3
32,1697,0.0,0.0,0,1,0,3
32,1698,0.0,0.0,0,1,0,3
32,1699,0.0,0.0,0,1,0,3
32,1700,0.0,0.0,0,1,0,3
32,1701,0.0,0.0,0,1,0,3
32,1702,0.0,0.0,0,1,0,3
32,1703,0.0,0.0,0,1,0,3
32,1704,0.0,0.0,0,1,0,3
32,1705,0.0,0.0,0,1,0,3
32,1706,0.0,0.0,0,1,0,3
32,1707,0.0,0.0,0,1,0,3
32,1708,0.0,0.0,0,1,0,3
32,1709,0.0,0.0,0,1,0,3
32,1710,0.0,0.0,0,1,0,3
32,1711,0.0,0.0,0,1,0,3
32,1712,0.0,0.0,0,1,0,3
32,1713,0.0,0.0,0,1,0,3
32,1714,0.0,0.0,0,1,0,3
32,1715,0.0,0.0,0,1,0,3
32,1716,0.0,0.0,0,1,0,3
32,1717,0.0,0.0,0,1,0,3
32,1718,0.0,0.0,0,1,0,3
32,1719,0.0,0.0,0,1,0,3
32,1720,0.0,0.0,0,1,0,3
32,1721,0.0,0.0,0,1,0,3
32,1722,0.0,0.0,0,1,0,3
32,1723,0.0,0.0,0,1,0,3
32,1724,0.0,0.0,0,1,0,3
32,1725,0.0,0.0,0,1,0,3
32,1726,0.0,0.0,0,1,0,3
32,1727,0.0,0.0,0,1,0,3
32,1728,0.0,0.0,0,1,0,3
32,1729,0.0,0.0,0,1,0,3
32,1730,0.0,0.0,0,1,0,3
32,1731,0.0,0.0,0,1,0,3
32,1732,0.0,0.0,0,1,0,3
32,1733,0.0,0.0,0,1,0,3
32,1734,0.0,0.0,0,1,0,3
32,1735,0.0,0.0,0,1,0,3
32,1736,0.0,0.0,0,1,0,3
32,1737,0.0,0.0,0,1,0,3
32,1738,0.0,0.0,0,1,0,3
32,1739,0.0,0.0,0,1,0,3
32,1740,0.0,0.0,0,1,0,3
32,1741,0.0,0.0,0,1,0,3
32,1742,0.0,0.0,0,1,0,3
32,1743,0.0,0.0,0,1,0,3
32,1744,0.0,0.0,0,1,0,3
32,1745,0.0,0.0,0,1,0,3
32,1746,0.0,0.0,0,1,0,3
32,1747,0.0,0.0,0,1,0,3
32,1748,0.0,0.0,0,1,0,3
32,1749,0.0,0.0,0,1,0,3
32,1750,0.0,0.0,0,1,0,3
